participant_id,weeks,education,food,recreation,rent_adjustment,shelter,wages,savings,interestGroup
333,1,0,68.24390827,74.17069557,0,1322.123065,4424.803631,2960.265963,G
334,1,0,69.37372869,158.5309639,0,1323.749702,4677.426921,3125.772526,J
335,1,0,62.11874555,286.1369094,0,1323.749702,4912.193329,3240.187971,H
336,1,0,101.4832988,230.6571341,0,1418.836482,5319.3344,3568.357484,G
337,1,0,61.26108827,67.16517352,0,1352.66638,5661.355244,4180.262602,B
338,1,0,95.07045507,528.64237,0,1439.027364,2826.425932,763.685743,H
339,1,0,69.29259894,69.1659887,0,1352.66638,4443.14784,2952.022872,H
340,1,0,81.59356579,53.06408176,0,1352.66638,5292.056981,3804.732953,E
341,1,0,64.6714147,163.7570507,0,1352.66638,3300.352456,1719.257611,G
342,1,0,94.8446102,129.357039,0,1418.836482,2950.726014,1307.687883,E
343,1,0,60.95453009,160.0243479,0,1352.66638,4356.623607,2782.978348,C
344,1,0,63.87015775,38.33068754,0,1352.66638,3035.333839,1580.466613,D
345,1,0,101.2724505,338.2804797,0,1418.836482,4520.434625,2662.045212,E
346,1,0,42.95615976,0,0,0,2098.358447,2055.402287,J
347,1,0,71.15496051,69.73772837,0,1352.66638,3837.827716,2344.268646,D
348,1,0,93.55185885,223.3988662,0,1425.344907,3084.786371,1342.490739,A
349,1,0,93.87579932,122.1232486,0,1431.853331,2864.162044,1216.309665,B
350,1,0,96.10129495,250.0285326,0,1431.853331,5186.238858,3408.2557,I
351,1,0,61.60084986,168.0034196,0,1352.66638,3843.778445,2261.507795,E
352,1,0,74.54692768,0,0,0,2484.258775,2409.711848,C
353,1,0,100.7658427,206.2853845,0,1431.853331,2463.173762,724.2692036,E
354,1,0,67.96446807,239.8121091,0,1352.66638,2562.347018,901.9040603,C
355,1,0,102.9395667,438.5670574,0,2176.593361,4308.586391,1590.486407,J
356,1,0,64.51004679,0,0,0,2431.873266,2367.363219,C
357,1,0,81.55185885,267.0055662,0,1438.361755,4668.544321,2881.625141,B
358,1,0,109.0534694,613.6802888,0,1645.339531,2590.738675,222.665386,F
359,1,0,111.5695952,482.5659187,0,1475.131993,2732.481394,663.2138867,H
360,1,0,67.44258883,335.8221426,0,1438.361755,3216.405004,1374.778517,H
361,1,0,76.95844325,168.7950025,0,1354.76066,2591.698604,991.1844983,F
362,1,0,86.66590618,295.5625907,0,1998.086239,3131.387483,751.0727475,D
363,1,0,77.09931103,277.2398253,0,1439.027364,5215.612361,3422.245861,G
364,1,0,64.56871787,120.5344259,0,1354.76066,2944.437641,1404.573837,J
365,1,0,78.39413393,252.4858281,0,1439.027364,2668.940489,899.0331625,G
366,1,0,66.80726386,72.2287134,0,1354.76066,3163.0372,1669.240563,H
367,1,0,60.01988267,195.1832347,0,1354.76066,3266.882028,1656.91825,B
368,1,0,67.53103985,143.6082188,0,1372.197149,5727.305975,4143.969568,D
369,1,0,64.90570338,214.954522,0,1372.197149,2934.551026,1282.493652,I
370,1,0,86.58228757,288.2152897,0,2176.593361,3674.920322,1123.529384,J
371,1,0,92.34666682,361.5166436,0,1439.027364,2756.997466,864.1067919,E
372,1,0,97.35582722,259.9776591,3232.281372,4037.328631,3684.196742,2521.815997,A
373,1,0,73.67731503,397.345131,0,2059.585835,4621.598956,2090.990675,B
374,1,0,84.27579468,520.3796614,0,1552.499056,2581.645837,424.4913254,F
375,1,0,56.54962901,123.375181,0,1388.15865,2905.811684,1337.728223,D
376,1,0,77.45744636,111.6225739,0,1388.15865,2960.608144,1383.369473,F
377,1,0,70.73462623,42.93480945,0,1388.15865,4704.656159,3202.828072,G
378,1,0,98.14321687,382.6885098,0,1987.240239,3126.548373,658.4764071,C
379,1,0,71.16107217,99.96017738,0,1390.312793,3284.920884,1723.486841,F
380,1,0,74.92782954,0,0,0,2444.933839,2370.006009,C
381,1,0,95.00560279,281.5784669,0,1439.027364,2739.946915,924.3354809,A
382,1,0,46.52892644,0,0,0,2343.272232,2296.743305,H
383,1,0,42.5885856,0,0,0,2588.608981,2546.020396,J
384,1,0,55.13869683,0,0,0,2445.626613,2390.487917,G
385,1,0,102.7952837,303.2166732,0,1444.870179,3000.78537,1149.903234,F
386,1,0,73.81312567,530.9352527,0,1475.131993,4201.782337,2121.901966,H
387,1,0,89.51911664,310.9828371,0,1475.131993,2778.234033,902.6000864,G
388,1,0,108.5204049,421.6566523,0,1998.086239,3899.961313,1371.698017,A
389,1,0,78.36969707,400.2526283,0,1483.920725,4309.441648,2346.898598,J
390,1,0,77.54141656,367.6147079,0,2095.712602,3191.583399,650.7146722,J
391,1,0,66.56649252,72.91963336,0,1400.635337,2739.579681,1199.458218,G
392,1,0,75.64881619,0,0,0,2690.696394,2615.047578,J
393,1,0,101.7342593,367.5920475,0,1919.985148,2734.313617,345.0021624,G
394,1,0,68.65878436,246.8169482,0,1483.920725,2996.9573,1197.560843,A
395,1,0,131.2165936,336.4302503,0,1980.596802,3895.522999,1447.279353,G
396,1,0,83.39128269,405.7231865,0,1485.447602,3668.00007,1693.438,G
397,1,0,99.65361939,373.7912111,0,1490.429149,3186.335679,1222.461699,H
398,1,0,100.3488176,470.2470924,0,2206.365589,3463.126039,686.1645403,I
399,1,0,64.6681774,66.88461454,0,1400.635337,2956.416457,1424.228328,J
400,1,0,102.2883752,526.325761,0,1521.552231,2689.266073,539.0997062,F
401,1,0,60.38726786,143.8309927,0,1400.635337,3315.600248,1710.74665,J
402,1,0,109.9176958,337.1761435,0,1400.635337,2849.064992,1001.335815,J
403,1,0,105.6796594,318.349454,2430.320161,3229.883947,3030.645724,1807.052826,J
404,1,0,64.47864853,125.1562621,0,1400.635337,2470.053447,879.783199,I
405,1,0,75.13506477,276.8476289,0,1522.97127,2950.913208,1075.959244,D
406,1,0,73.50740659,0,0,0,2476.094097,2402.586691,H
407,1,0,53.07377555,0,0,0,2626.114369,2573.040593,A
408,1,0,104.5419183,200.815235,0,1587.068027,3045.394712,1152.969532,H
409,1,0,94.89845626,175.6864508,0,1522.97127,4269.894135,2476.337958,H
410,1,0,70.59778711,205.6386442,0,1403.623041,3161.853065,1481.993593,B
411,1,0,94.31410014,290.7696492,0,1522.97127,3003.387681,1095.332662,I
412,1,0,84.07649383,372.2641892,0,1410.195988,2516.881522,650.3448514,A
413,1,0,75.12441429,88.71751859,0,1407.596995,5397.499118,3826.06019,D
414,1,0,71.91411439,95.0553574,0,1407.596995,2978.911349,1404.344882,G
415,1,0,65.53299195,116.1651238,0,1407.596995,3144.971017,1555.675906,I
416,1,0,92.58100974,332.3776604,0,1522.97127,3770.210739,1822.280799,G
417,1,0,106.9716446,203.9892149,0,1660.812943,2985.673252,1013.899449,G
418,1,0,109.3793299,598.8915747,0,1591.336978,2731.476219,431.8683368,E
419,1,0,93.59613958,319.1685236,0,1419.756639,2442.498885,609.9775832,A
420,1,0,61.45344315,71.26290226,0,801.4941895,3257.788085,2323.577551,G
421,1,0,82.01384128,224.1454776,0,706.164029,3735.675639,2723.352291,A
422,1,0,101.5303806,288.7050708,0,712.6724533,3769.561995,2666.654091,D
423,1,0,68.6607196,0,122.9726637,860.808646,2886.010868,2079.514166,I
424,1,0,114.838942,484.8970018,0,1060.87315,2527.008857,866.3997634,D
425,1,0,98.67082341,321.5012195,0,712.6724533,2892.134491,1759.289995,E
426,1,0,99.45094025,275.2776287,0,741.9603623,4846.680582,3729.991651,G
427,1,0,98.12583267,388.3681885,0,862.3662106,4175.450684,2826.590452,H
428,1,0,70.17021853,26.7913414,0,737.8359823,2998.127268,2163.329726,G
429,1,0,59.23166251,140.6396287,0,702.7078313,5733.26478,4830.685658,H
430,1,0,106.4927801,520.2416285,0,999.0431194,2730.894553,1105.117025,C
431,1,0,82.24572879,237.2901171,0,741.9603623,2753.913158,1692.41695,E
432,1,0,79.61138439,422.6447049,0,842.8409379,3262.742335,1917.645308,G
433,1,0,63.65536554,43.59844597,0,705.097994,4302.229175,3489.877369,G
434,1,0,77.53042222,441.4735418,0,741.9603623,4050.722815,2789.758489,A
435,1,0,108.7081781,501.052153,0,999.0431194,2547.935741,939.1322909,C
436,1,0,105.88281,393.3395282,0,1060.87315,2610.52016,1050.424672,J
437,1,0,80.42285103,273.8354176,0,745.2145744,2921.200695,1821.727852,G
438,1,0,100.0075096,197.6271275,0,761.485635,4638.327658,3579.207386,D
439,1,0,113.7112538,482.3194312,0,1383.040149,3002.463225,1023.392391,I
440,1,0,62.25001156,251.8564269,0,709.8783194,3045.748169,2021.763411,H
441,1,0,132.9183747,296.9930867,0,1165.250411,2714.107895,1118.946022,C
442,1,0,92.44564603,400.3094205,0,761.485635,3649.46659,2395.225889,J
443,1,0,110.4823891,449.7193474,0,1197.471508,2539.576844,781.9035993,F
444,1,0,59.32510132,127.2100166,0,709.8783194,5048.29636,4151.882923,H
445,1,0,105.1570618,173.3563606,0,761.485635,3647.442213,2607.443156,B
446,1,0,68.59417168,67.13066008,0,717.0488075,4863.230072,4010.456433,B
447,1,0,94.59759764,311.0284746,0,1291.386784,3619.673154,1922.660298,G
448,1,0,68.28034502,382.0894049,529.9643787,1589.893136,4418.506689,2908.208182,E
449,1,0,98.39116554,323.3647926,0,761.485635,4182.069979,2998.828386,H
450,1,0,64.34882553,274.9111056,0,763.8264821,2985.156332,1882.069919,A
451,1,0,63.02354041,249.8801418,0,1059.928757,2844.09759,1471.26515,G
452,1,0,105.6651157,473.3304376,0,855.8577863,2762.952549,1328.09921,J
453,1,0,76.50065849,453.8588351,0,793.5340136,2604.738445,1280.844938,H
454,1,0,58.37452792,136.4633677,0,717.0488075,3765.325201,2853.438497,B
455,1,0,65.52006379,323.6259416,0,717.0488075,3089.250733,1983.05592,F
456,1,0,98.06957995,254.2640222,0,930.704665,2900.79135,1617.753083,H
457,1,0,68.21924497,142.7323521,0,719.4389702,3147.768473,2217.377906,F
458,1,0,59.71356177,228.0785475,0,723.4723697,2940.247236,1928.982757,A
459,1,0,99.7230589,222.4631728,0,763.8264821,4048.525931,2962.513218,J
460,1,0,102.6594703,317.510022,403.5885795,1210.765739,3247.365227,2020.018575,J
461,1,0,65.84451924,88.90129218,0,807.1771591,4175.76539,3213.84242,D
462,1,0,89.84515156,367.7910764,0,1047.856301,2432.903316,927.4107873,H
463,1,0,97.0791807,192.8230397,0,777.7566956,4065.431537,2997.772621,F
464,1,0,89.0393507,268.9774303,514.8964588,1544.689376,4656.415666,3268.605967,C
465,1,0,62.19977443,139.2537931,0,1029.792918,2810.482278,1579.235793,J
466,1,0,66.19728721,196.0258527,0,724.2192956,2828.698362,1842.255927,I
467,1,0,86.01444014,362.241204,0,777.7566956,3000.04581,1774.03347,C
468,1,0,101.5953626,210.7749895,0,781.0109077,2872.22397,1778.84271,J
469,1,0,70.90057566,286.0994861,0,784.2651198,4072.029893,2930.764711,H
470,1,0,113.6551377,533.7051421,581.4192313,1162.838463,2674.55011,1445.770599,J
471,1,0,67.68527647,0,145.3548078,726.7740391,5287.619505,4638.514997,J
472,1,0,87.55157377,389.9228772,0,1031.232028,4163.739631,2655.033152,E
473,1,0,60.82130905,427.095698,0,790.773544,4090.122653,2811.432102,B
474,1,0,70.09960453,16.49088083,0,581.4192313,4518.833872,3850.824155,I
475,1,0,77.11120495,246.8858122,0,724.2192956,5170.284338,4122.068025,E
476,1,0,60.07599145,165.3500791,0,724.2192956,2903.999861,1954.354495,C
477,1,0,105.9518969,155.1096865,0,797.2819682,2772.336215,1713.992663,B
478,1,0,75.27711139,198.4231075,0,797.2819682,4109.011807,3038.02962,D
479,1,0,101.4904862,335.4725066,0,1018.544172,2827.715505,1372.20834,A
480,1,0,61.86323559,97.49473406,0,724.2192956,3138.504397,2254.927132,B
481,1,0,105.1602012,276.8718985,0,819.8322173,2797.01551,1595.151193,B
482,1,0,62.04324855,27.55412523,0,724.2192956,2962.272918,2148.456249,I
483,1,0,67.00908175,298.295014,0,728.9996209,4847.230028,3752.926312,J
484,1,0,81.8849519,581.0801761,0,1031.232028,3195.004909,1500.807753,B
485,1,0,59.50998772,187.4186441,0,728.9996209,2502.789837,1526.861584,F
486,1,0,65.83747405,31.87353716,0,736.170109,2693.042722,1859.161602,G
487,1,0,84.993302,242.7445372,0,826.2159116,3741.884284,2587.930533,I
488,1,0,106.6286992,316.5118552,0,1060.87315,2811.090034,1327.07633,F
489,1,0,62.14479364,120.5099717,0,738.5602717,4428.180823,3506.965786,A
490,1,0,62.30740619,79.98122787,0,740.9504344,3007.260547,2124.021479,D
491,1,0,110.0175252,539.705279,915.5183418,1831.036684,3780.661022,2215.419876,B
492,1,0,61.71198396,186.8091494,0,833.0783015,3426.486629,2344.887194,I
493,1,0,93.09096125,294.5711923,0,833.0783015,3561.676409,2340.935953,I
494,1,0,69.54400024,0,228.8795854,1144.397927,3045.928711,2060.866369,E
495,1,0,98.07529006,423.1441157,0,836.3325136,2744.075557,1386.523638,H
496,1,0,59.71744753,129.3722608,0,915.5183418,3015.556701,1910.94865,F
497,1,0,109.4033241,380.1207369,0,1178.350207,2841.165671,1173.291403,D
498,1,0,99.54859225,422.3569927,0,846.09515,2818.723176,1450.722442,B
499,1,0,85.65992517,328.2939127,0,749.465389,5134.494369,3971.075142,I
500,1,0,61.12828844,103.0343308,0,745.7307598,3057.736213,2147.842834,C
501,1,0,127.0132366,573.7715281,0,1018.544172,3678.26106,1958.932124,E
502,1,0,93.87790127,459.7279411,0,855.8577863,3064.304655,1654.841026,F
503,1,0,110.4181833,392.2954035,0,1038.093665,2830.366444,1289.559192,A
504,1,146.3957043,63.9366084,71.08411163,0,1420.95172,2754.518707,1052.150563,C
505,1,76.01075911,100.8233372,343.3309655,0,1431.984294,3028.90233,1076.752975,F
506,1,76.01075911,74.29662861,322.5127473,0,1434.097615,5339.457068,3432.539318,E
507,1,76.01075911,71.87301108,123.9690304,0,1426.574911,2451.224454,752.7967421,G
508,1,182.2870277,97.71806077,468.2752345,0,1608.730755,2828.628754,471.6176758,F
509,1,76.01075911,68.40989178,0,0,0,2617.419752,2472.999101,C
510,1,182.2870277,54.95805898,0,0,0,2748.03508,2510.789994,G
511,1,146.3957043,66.19451796,192.6331262,0,1426.574911,3123.893554,1292.095295,C
512,1,182.2870277,60.41614824,0,0,0,2374.446789,2131.743613,F
513,1,146.3957043,69.41095613,190.7256932,0,1441.928629,2803.721769,955.260786,H
514,1,76.01075911,72.12413727,0,0,0,2671.868049,2523.733152,E
515,1,76.01075911,91.50940787,157.6375758,0,1448.438591,3214.164558,1440.568225,H
516,1,76.01075911,97.6013658,260.6205617,0,1448.438591,2847.916417,965.2451396,A
517,1,76.01075911,100.7641046,287.7910333,0,1457.999242,2879.196333,956.6311938,I
518,1,76.01075911,96.35784156,334.8567326,0,1457.999242,3173.535621,1208.311046,A
519,1,76.01075911,122.3792469,406.6655555,0,1469.867476,2623.760013,548.8369759,E
520,1,146.3957043,67.00738639,98.02127111,0,1441.928629,4229.192309,2475.839318,H
521,1,76.01075911,88.08972963,80.54121013,0,1462.779567,2929.821423,1222.400156,I
522,1,76.01075911,70.64249402,126.8505024,0,1446.944739,2552.537443,832.0889483,E
523,1,76.01075911,47.1718077,0,0,0,2458.311993,2335.129426,D
524,1,146.3957043,62.97220147,72.23367978,0,1448.794956,4477.539933,2747.143392,C
525,1,146.3957043,64.43568672,177.7200082,0,1448.794956,2978.891757,1141.545402,D
526,1,76.01075911,71.5304906,0,0,0,2396.747717,2249.206468,H
527,1,76.01075911,86.0018155,382.112998,0,1469.867476,3099.456479,1085.46343,F
528,1,146.3957043,71.15496051,28.21045998,0,1455.609079,2846.195303,1144.825099,C
529,1,76.01075911,97.71615385,190.9606502,0,1477.120543,4427.58698,2585.778873,D
530,1,76.01075911,60.48340222,400.6717171,0,1481.900869,2861.356897,842.2901502,A
531,1,146.3957043,73.42312234,210.610985,0,1455.609079,2867.053164,981.0142729,D
532,1,76.01075911,61.83657785,280.0510128,0,1464.273419,4324.314861,2442.143092,B
533,1,76.01075911,107.0551056,355.5240441,0,1496.241845,2826.835534,792.0037801,E
534,1,146.3957043,69.04717226,170.3624413,0,1476.260263,4297.845566,2435.779986,F
535,1,76.01075911,99.12923014,225.9277164,0,1496.241845,3635.761374,1738.451824,H
536,1,76.01075911,70.22478873,165.2846858,0,1476.260263,2734.560257,946.7797603,J
537,1,76.01075911,112.5168617,446.0014172,0,1583.445881,2973.531957,755.5570379,D
538,1,76.01075911,105.5246672,259.9737142,0,1496.241845,3660.294395,1722.543409,C
539,1,76.01075911,59.94557205,0,0,0,2499.778524,2363.822193,C
540,1,25.62489004,107.7869355,502.579829,0,1572.152068,3343.575471,1135.431748,C
541,1,76.01075911,36.64538065,0,0,0,2745.169178,2632.513038,D
542,1,76.01075911,66.89206628,336.5264751,0,1476.260263,4385.058959,2429.369395,D
543,1,76.01075911,101.0281969,310.6032123,0,1520.143472,3089.345408,1081.559768,D
544,1,76.01075911,96.18278937,200.3922986,0,1520.143472,3947.388118,2054.658799,G
545,1,76.01075911,90.20350361,387.0560253,0,1520.143472,2758.909868,685.4961081,B
546,1,146.3957043,66.01042692,228.8702866,0,1496.859243,3834.38632,1896.250659,H
547,1,146.3957043,77.86346148,61.70011154,0,1496.859243,4227.21157,2444.393049,J
548,1,146.3957043,62.67430725,149.9797606,0,1498.930778,4215.955075,2357.974525,H
549,1,146.3957043,77.66989637,104.7227256,0,1498.930778,3085.558599,1257.839494,F
550,1,25.62489004,94.52489174,433.5583999,0,1534.484448,2648.258135,560.0655057,J
551,1,25.62489004,99.70572951,467.6882527,0,1534.484448,4631.2828,2503.77948,D
552,1,146.3957043,69.8828637,121.9465809,0,1498.930778,5368.878238,3531.722312,E
553,1,76.01075911,38.08392317,0,0,0,2336.308225,2222.213543,A
554,1,76.01075911,84.11956237,243.7888522,0,1534.484448,3017.071602,1078.66798,C
555,1,76.01075911,102.1197834,345.6765703,0,1553.60575,3073.789357,996.3764945,J
556,1,76.01075911,92.36560453,238.754311,0,1553.60575,2690.969906,730.2334823,B
557,1,76.01075911,104.143552,235.5351079,0,1558.386075,3039.853249,1065.777756,D
558,1,76.01075911,61.95052914,0,0,0,2466.103175,2328.141887,I
559,1,25.62489004,111.9039025,403.9351659,791.7396182,1601.416562,3528.485622,2177.34472,A
560,1,76.01075911,67.92022003,162.6608068,0,1499.000518,3176.091713,1370.499409,D
561,1,76.01075911,66.60570179,175.2114033,0,1499.000518,3145.094732,1328.266349,A
562,1,146.3957043,73.05699359,156.2550458,0,1507.595118,3739.033418,1855.730556,J
563,1,25.62489004,129.1125378,447.5996383,0,1983.835034,3749.988093,1163.815992,I
564,1,182.2870277,69.91383159,419.8800953,0,1614.354318,3061.763315,775.328042,G
565,1,76.01075911,114.3922577,254.2061654,0,1947.195574,3534.960496,1143.15574,C
566,1,76.01075911,74.02190263,174.6515216,0,1558.386075,2899.681094,1016.610836,C
567,1,76.01075911,56.18294607,0,0,0,2568.286476,2436.092771,G
568,1,25.62489004,72.68507506,0,0,0,2498.984902,2400.674937,C
569,1,76.01075911,97.69516931,257.9649755,0,1558.386075,3021.241646,1031.184667,C
570,1,76.01075911,71.2425799,370.8467913,0,1568.36375,3629.352149,1542.888268,C
571,1,76.01075911,89.33871845,242.0927551,0,1568.36375,3008.030572,1032.224589,D
572,1,76.01075911,68.42343019,0,0,0,2552.527856,2408.093667,J
573,1,182.2870277,104.6793679,377.0003008,0,1547.341252,4210.856047,1999.548099,I
574,1,76.01075911,62.76715786,0,0,0,2400.800582,2262.022665,J
575,1,25.62489004,56.86457011,0,0,0,2350.466244,2267.976784,D
576,1,76.01075911,88.49454346,301.2578742,831.1358693,1645.095082,3748.358181,2468.635792,D
577,1,76.01075911,62.67357004,0,0,0,2413.664042,2274.979712,G
578,1,146.3957043,104.7664702,299.3328016,0,1518.796075,3578.499476,1509.208425,E
579,1,0,75.74451384,393.6275191,0,2046.799627,3864.21441,1348.04275,F
580,1,0,72.26577063,0,0,0,2426.370061,2354.10429,G
581,1,0,92.0761042,283.4638178,0,1568.36375,5075.14743,3131.243758,J
582,1,0,96.76614735,194.888741,0,1572.152068,2889.461391,1025.654434,D
583,1,0,101.2676988,198.3906195,0,1572.727051,4558.575958,2686.190589,J
584,1,0,68.74852629,89.98735291,0,1516.259457,3568.588822,1893.593486,H
585,1,0,68.38280238,109.9754444,0,1518.796075,3861.643492,2164.489169,D
586,1,0,66.19451796,11.85454576,0,1518.796075,2814.376791,1217.531652,B
587,1,0,100.4053653,272.1594492,0,1572.727051,2971.990046,1026.69818,F
588,1,0,95.81942914,326.7511521,0,1572.727051,2746.826372,751.5287398,I
589,1,0,62.95690205,0,0,0,2781.884052,2718.92715,I
590,1,0,69.87931256,302.297834,0,1577.507376,3006.391288,1056.706764,A
591,1,0,71.96782893,182.0348499,0,1518.796075,4255.407835,2482.609081,H
592,1,0,69.56139472,78.5668304,0,1518.796075,4679.091668,3012.167368,A
593,1,0,107.9420015,237.364359,0,1518.796075,2986.85943,1122.756994,A
594,1,0,65.37965668,248.3829801,0,1518.796075,4621.580685,2789.021973,F
595,1,0,79.40190158,0,0,0,2434.517614,2355.115712,C
596,1,0,99.56242523,398.4047797,0,2153.316931,4892.315109,2241.030972,F
